GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
NFE2L3	1.02336173941798	7.69677951318458	13.0356070231149	1.41630106463713e-33	3.42078363023532e-31	65.4706249852648
XDH	1.01923964250904	6.4197229208925	7.0167775330194	7.55442868506728e-12	1.26091399109294e-10	16.1936206030412
PCDH8	1.01680418233082	4.59086227180528	5.26660664163713	2.08090930197401e-07	1.55067397348553e-06	6.26438570591123
GALNT14	1.01606899366471	5.23995476673428	8.2123659498971	1.92372820715044e-15	5.66630417400267e-14	24.2976809211115
SH3RF1	1.01376511591476	11.2326886409737	13.6111999571352	4.89839046689422e-36	1.4788817100785e-33	71.0736561269438
C11orf63	1.01285493943189	6.50800385395538	10.7644848359184	2.07241608460772e-24	1.85793459462866e-22	44.6255555700287
ACER3	1.01171220760232	8.75678945233266	11.7720444190372	2.33235675566947e-28	3.29134199605584e-26	53.6010518570742
OLIG3	1.01069479427735	1.32047079107505	8.05231145955691	6.16250320376179e-15	1.69365717233239e-13	23.1554123273098
TMEM63C	1.00926005813143	4.34313062880324	7.19612310807705	2.32627139306639e-12	4.22640280527902e-11	17.3445280878043
OR13A1	1.00771318400166	3.44972839756592	9.72800467418893	1.41893058278188e-20	8.29932902122851e-19	35.9188971466341
ARHGDIB	1.00754509711777	10.3423955375254	13.0417830110025	1.3335568041241e-33	3.25927633198426e-31	65.5301364711745
SEPT3	1.00721078216373	7.26763184584178	10.3977701752096	5.02682597380663e-23	3.96925912470193e-21	41.4804168506277
PPAPDC1A	1.00665252192982	4.53613164300203	6.5759667862971	1.23662830225117e-10	1.6959237839156e-09	13.4666356431169
XK	1.0057578268588	5.74809127789046	8.05556751973307	6.01927653514023e-15	1.65651135745883e-13	23.1784789811014
SAMD5	1.00054733187133	8.54098519269777	8.54569616967904	1.61427401847396e-16	5.56057812068297e-15	26.7307924104985
CHRD	0.999306662489543	7.73531054766735	9.79468722091923	8.1789816960046e-21	4.93866159467572e-19	36.4615978789443
FAM189A1	0.99730293964075	6.22537626774847	7.93581766893274	1.42277013071298e-14	3.73522644290759e-13	22.334859309555
MYO1G	0.996271994221644	7.25078235294118	9.94321822429454	2.37647574874663e-21	1.52465772255526e-19	37.6793380812778
LOC728606	0.994822711292114	8.21166227180528	5.2395297331682	2.39181496973271e-07	1.76126116673646e-06	6.13024484284442
TRIM46	0.994395532233343	4.98096166328601	9.3572305339007	2.90053685696224e-19	1.4667000412176e-17	32.9475740622762
DIRAS2	0.99025378898635	3.51458438133874	5.03092426438319	6.85336581641038e-07	4.60404450951914e-06	5.11760224182319
SLC12A1	0.989862818504593	2.17069107505071	6.31624107539209	5.9993064683743e-10	7.2450448115132e-09	11.9292963218532
LOC441204	0.987111384363681	4.95731521298175	10.9949313739929	2.70064975459909e-25	2.67847050540673e-23	46.6363316013162
CBLC	0.984833688387617	9.05926997971602	9.43286302817913	1.5773231702076e-19	8.13629263426179e-18	33.5472270196399
PLIN2	0.982206827833455	8.86609878296146	12.6627797726764	5.22735589812887e-32	1.04191860765617e-29	61.9037928796185
POU4F1	0.979216450849342	1.00535862068966	7.82507505042953	3.12546834933158e-14	7.86184628957423e-13	21.5633838944793
GDF11	0.975172681704247	8.76828600405679	8.51342354779548	2.05835028810409e-16	7.01958993600946e-15	26.4920672372914
GALNT5	0.974705879281529	4.11855638945234	6.69676606799856	5.83100906594487e-11	8.44221552354359e-10	14.1993397270329
SLC38A11	0.9730316329017	7.21831947261663	5.81945432283549	1.06510356569316e-08	1.03388067156882e-07	9.13661645600515
CPNE2	0.972411057156759	9.06536774847869	16.4810961925085	6.45994935244236e-49	5.30491040822567e-46	100.413108792754
ROPN1	0.97127712510442	2.77601987829614	10.251382769958	1.76105786051241e-22	1.3052172518527e-20	40.2442677411343
MUM1L1	0.970995690615414	6.72518336713996	7.86434006103117	2.36670095162816e-14	6.08876823771004e-13	21.8359577389776
SLC15A1	0.96909050403786	4.34262271805274	5.13027716244703	4.16961204373907e-07	2.92257204704551e-06	5.5952893630489
TRPM2	0.967687127541062	7.26009655172414	6.71411555038158	5.2295513774887e-11	7.614375161691e-10	14.3054848163925
EDAR	0.960931714703417	3.44680872210953	6.53996753680424	1.54390954204106e-10	2.07573430897858e-09	13.2504420274916
SLC10A4	0.958458354218873	2.85817038539554	9.51045278595583	8.41453655872298e-20	4.51045523630764e-18	34.1658634864792
DOK6	0.956611285157328	5.43911622718052	7.61786028121597	1.33269624098993e-13	3.01656602288018e-12	20.1425862423837
FAM171B	0.954852269562785	7.00323793103448	8.75706725812968	3.23371314083859e-17	1.23858452950403e-15	28.3107477280462
NAT8L	0.953748746867157	5.16364908722109	9.1986430583307	1.02922465443841e-18	4.84632618248177e-17	31.7011657916183
CNTLN	0.953162931634632	7.51733042596349	10.9996242888633	2.59018067669573e-25	2.581379091872e-23	46.6775482254939
CYP4F8	0.95079724658868	5.63285902636917	3.69020443317897	0.000249086555269361	0.000914051563028058	-0.484326528586796
SH3RF3	0.950040777290434	7.81915882352941	13.3073551441613	9.89259626976144e-35	2.6723026502395e-32	68.101857545193
NBPF15	0.942784990253393	7.41309594320488	9.92180387650259	2.84213409393934e-21	1.80089546137576e-19	37.503018308145
SCGN	0.939849719785562	6.11031703853956	5.33886383895528	1.43088285324205e-07	1.10560876842527e-06	6.62537029584854
C15orf34	0.935285750835416	4.35390223123732	7.67071675431722	9.23183932533707e-14	2.15374615169511e-12	20.502165080706
PCDHB11	0.932832859927583	5.90912799188641	5.81792663700214	1.07424824112923e-08	1.04128028283207e-07	9.1283336913835
HDAC9	0.932686913464201	7.79697565922922	6.4442840585789	2.77168111914195e-10	3.55641333599902e-09	12.6806651710738
ZNF439	0.930853741993859	6.39764097363082	10.6272865655504	6.88668173353526e-24	5.94048638611256e-22	43.4408876003003
NBPF16	0.929151291422999	4.92012515212982	5.90248111716872	6.67433634499846e-09	6.72892122239224e-08	9.58961032189431
BICC1	0.928665925229728	6.03870486815416	5.6604398995394	2.56774773175011e-08	2.29899088237373e-07	8.28466997949499
C19orf45	0.92776157581453	3.40737363083165	6.56835475127981	1.29614757290298e-10	1.77045307196927e-09	13.4208386241016
RAB3B	0.92568861563629	8.63828945233265	10.0341472784853	1.10855166128812e-21	7.41321355252286e-20	38.430821588376
HSD17B11	0.925190599763273	10.0678235294118	12.6533766820536	5.7216070945127e-32	1.12946724663794e-29	61.8145012692203
SLPI	0.924118737816741	7.86614320486815	4.9028504490812	1.28494428043894e-06	8.09447869819315e-06	4.51427064041893
KIAA1239	0.923697659078249	1.09388539553752	6.85479111193873	2.14556303460343e-11	3.33700068942489e-10	15.1745447228863
MAP3K5	0.923575403787217	10.2533697768763	11.3297780515502	1.33656326877973e-26	1.55026236768632e-24	49.6034156889416
C11orf90	0.923296444235585	1.21782697768763	11.0853665822962	1.205408010607e-25	1.24984982109908e-23	47.4324588006774
HES1	0.922037047479799	10.8284056795132	12.4322003065721	4.74448755007553e-31	8.69681512527238e-29	59.723989362568
PROX1	0.921938847117783	2.8475831643002	7.0869693175678	4.77741089130221e-12	8.19383839585917e-11	16.6412466725364
NDRG1	0.921776488095219	14.6020975659229	13.711595188277	1.802577350445e-36	5.52341985143819e-34	72.0622400002297
CRISP2	0.921242837997767	2.54970811359026	5.08113796092854	5.33670456800285e-07	3.66552508468045e-06	5.35797842404181
LOC145837	0.919609823169013	8.70035476673428	8.74540155116742	3.53634838633258e-17	1.34446726613718e-15	28.2228123815411
PPP1R1B	0.919302347883583	11.7841115618661	6.61945309609827	9.44602565309689e-11	1.32283019548485e-09	13.7291173963024
LOC100287718	0.912106571985518	2.12551379310345	7.71668636695935	6.69797114069223e-14	1.59708882135205e-12	20.816479238978
PCDHB9	0.907095727165121	6.04213062880324	7.56383918382972	1.93563617736328e-13	4.25011879371852e-12	19.7771097791368
SHISA2	0.906859344541894	5.88366369168357	6.02072281311672	3.39845994770462e-09	3.60384208297396e-08	10.2443229843447
KIF16B	0.902120701058191	8.84108093306287	15.4186431379357	4.7842287920729e-44	2.88882991474285e-41	89.318424932331
PCDHB16	0.900886436577543	7.03231926977688	6.59773877150538	1.08079501754754e-10	1.49519688074468e-09	13.5978696472861
TOX3	0.900299624060133	7.50927423935091	8.37472963163412	5.80522450014537e-16	1.84205964432742e-14	25.473784868881
ADAM7	0.899150710108597	2.51458904665314	3.99076809466928	7.58867460942918e-05	0.000314611247438572	0.631986972447369
GUCY1A3	0.897780968045108	11.7963701825558	12.7235171380699	2.91405451433102e-32	6.10464685502202e-30	62.4813583479348
KIAA1324	0.897372464146429	12.9211813387424	8.24207479673191	1.54700304354588e-15	4.63649233343021e-14	24.5115826454591
VWDE	0.894056213450283	4.59455111561866	5.19774986896808	2.96162952355925e-07	2.14243319657052e-06	5.92447757043867
PCDHB8	0.893566402116392	5.60211399594321	5.49453407632543	6.29444714926955e-08	5.21910339153892e-07	7.41790721955106
SIX6	0.891776522904479	2.14335314401623	7.03276971751638	6.80763486727582e-12	1.14746095094559e-10	16.2952860318714
VLDLR	0.890085075536037	8.46899614604463	11.8879922942495	7.95650922407352e-29	1.17515924007359e-26	54.6633203631634
FEZF2	0.889628204191029	0.453422312373225	9.15520179863584	1.45230309280536e-18	6.68515302585068e-17	31.3623568720288
SOX2	0.887041400375927	5.53974969574037	5.93353876484298	5.59595845317595e-09	5.70432110445393e-08	9.76049095093849
NRIP3	0.884187625313276	4.6267046653144	6.65636598081523	7.50692891838668e-11	1.07025868537832e-09	13.9530559789343
B4GALNT4	0.883985776942332	8.51495294117647	8.01172226360029	8.2568002100038e-15	2.22456835054302e-13	22.8684694716851
PLA2G4C	0.879147204817589	8.03383286004057	9.95694544744507	2.11866018544871e-21	1.36780168576296e-19	37.7924967956436
ACSL5	0.876853094541898	9.84316653144016	6.94746389148309	1.18358845851325e-11	1.9163305247064e-10	15.7551698053515
SMOC2	0.874322312726243	11.0724535496957	10.4343763559839	3.66764367398102e-23	2.94127830573556e-21	41.7912821757904
C17orf55	0.870394411375659	2.59396186612576	6.20988847921928	1.12855466829275e-09	1.30751847291479e-08	11.3149523448185
PHLDB2	0.870033493455852	9.20992251521299	9.70972346050595	1.64955934170455e-20	9.56651222745607e-19	35.7705510655859
KIAA1549	0.868154251949292	9.07903793103447	12.5496190786845	1.54702472213273e-31	2.91379977480596e-29	60.8314575611955
COCH	0.867917134851002	8.86040689655172	6.74882438518476	4.20327990362988e-11	6.19033977198863e-10	14.5185200153763
GABBR2	0.866642214912275	2.28773326572008	6.82817021737876	2.54241596027749e-11	3.88940384981348e-10	15.0089441406922
SMPD3	0.865442714424937	8.57698032454361	9.80723097657101	7.37176966226669e-21	4.47758672089749e-19	36.5639646200368
AMD1	0.864846811473088	13.0759012170385	9.46902172530376	1.17742614859058e-19	6.21402540631483e-18	33.8350916852325
CLDN1	0.864648088972395	8.98379148073023	6.50583416026513	1.90378849634575e-10	2.51349053568992e-09	13.0463740083659
ALDH1L1	0.864389715608457	8.34159736308316	5.77206352658682	1.38738095027633e-08	1.31439459663927e-07	8.88055677408857
ANKRD29	0.862363880186564	7.30668782961462	7.13365744759651	3.51534438434586e-12	6.1895386115455e-11	16.9409926103752
GABRB3	0.858274812030063	9.3392738336714	6.27079593382646	7.8672544307988e-10	9.29848782177889e-09	11.665696599866
ONECUT2	0.85685937238929	6.68430060851928	5.42783873655031	8.97013866627707e-08	7.21901006737233e-07	7.07588030860625
TMSB15B	0.856596893274848	4.80061643002029	7.6985106108948	7.60524843124433e-14	1.80712673950748e-12	20.6920277787006
LAMA3	0.854166268100801	9.05614645030427	7.21376545115421	2.06918252864003e-12	3.79967060044543e-11	17.459014981988
NR2E1	0.853744557574483	1.29900649087221	6.07000963601987	2.55682434168455e-09	2.77439766040083e-08	10.5205338169286
CXXC4	0.853119874338618	2.22347687626775	7.48189099052533	3.39654321880915e-13	7.19618496203838e-12	19.226625101422
VTN	0.85291591478696	3.16648782961461	5.01610959666027	7.37532643820419e-07	4.91928043457869e-06	5.04709456580567
LY6H	0.85278976956279	2.47897302231237	5.66035071693301	2.56900082083029e-08	2.29911015046407e-07	8.28419796541811
CCDC138	0.851275656154269	5.57108762677484	11.6472109863891	7.37659357262795e-28	9.58490291430708e-26	52.4638813531296
CD24	0.851139263088244	12.4992320486815	8.34607143901575	7.18120560142389e-16	2.25428365439193e-14	25.264937143682
PTGS2	0.848364430172634	8.76157484787018	5.34860483204216	1.35999270496617e-07	1.05719993309184e-06	6.67436964243702
SEPT9	0.847880388471163	12.2640929006085	15.7031514853512	2.43156071605344e-45	1.66399805001924e-42	92.2663229971495
LNX1	0.846692747493717	8.03551095334685	8.09669434570822	4.46976783624114e-15	1.25532604210712e-13	23.4704443079639
LINGO1	0.843652281746023	6.19712231237322	6.88092267525875	1.81539558176232e-11	2.85157393217907e-10	15.3376179402594
KIAA1244	0.8413117289752	11.0598105476674	6.66576856368171	7.07903095867016e-11	1.01333799190266e-09	14.0102643934792
GGTLC2	0.83982064710386	8.55897444219067	5.93601326935085	5.51775726998985e-09	5.63579884342744e-08	9.77413919138056
NETO2	0.838725673558885	7.3850046653144	8.0852552489329	4.85608336501538e-15	1.35455694950769e-13	23.389122426784
RIMS2	0.838217695279861	5.62860202839757	5.92988159773292	5.71351895006474e-09	5.81261367912929e-08	9.74032870284997
EDARADD	0.832577337440811	7.88666206896552	6.794775816529	3.1433007907821e-11	4.73108249521675e-10	14.8019604833474
VSIG10L	0.830168020746293	7.01849006085193	7.84011781011952	2.8099581261338e-14	7.15737473071054e-13	21.6676840848423
C10orf108	0.829639811333885	4.14945598377282	8.17747564852014	2.4830473706454e-15	7.18998060921723e-14	24.0472204836253
TUBA3D	0.829123372667778	6.20231359026369	5.55883087214497	4.4583963741803e-08	3.80902528347572e-07	7.75112618212862
PAPSS2	0.828630289264812	7.52565679513186	8.67016522219785	6.28426467820178e-17	2.30385631863362e-15	27.6577440907425
ZNF385B	0.827760294834296	8.24789432048682	4.76754820741455	2.45954835578611e-06	1.45224411113859e-05	3.89222399685746
SERTAD4	0.826007344750756	4.98370223123732	6.61489210209808	9.71735903245968e-11	1.35897398458036e-09	13.7015195060202
SALL3	0.825096412907259	4.91729939148073	4.80985051853827	2.01098015056885e-06	1.21000652084345e-05	4.08500664593784
CD8B	0.824424916457797	5.22591663286004	7.60846769611805	1.42225287773068e-13	3.20866500877042e-12	20.0788939628868
ZNF486	0.823760214773036	4.23512068965517	7.42087446896425	5.14698623247341e-13	1.06412514957381e-11	18.8198439945644
C2orf77	0.822006004594807	6.78553995943205	9.87142279580826	4.32559244690422e-21	2.69922227765786e-19	37.0891920487486
SORL1	0.822005621693112	11.5387174442191	10.3868550461817	5.52151681123818e-23	4.32659313491297e-21	41.3878585847038
KIAA0754	0.821511067599542	6.35614462474645	5.048537736985	6.27916782555495e-07	4.25590344861813e-06	5.20167420311641
PACRG	0.81799824735449	5.37094989858012	6.97915317759556	9.64356641067459e-12	1.57880716436323e-10	15.9551815861244
LAMB4	0.817828534878863	1.41638417849899	7.24082627096857	1.72821313545331e-12	3.21670133008672e-11	17.6350611369324
TRIM2	0.81503091409076	9.8098738336714	9.08856251956546	2.45763729269961e-18	1.10890755206864e-16	30.8448282584352
DDC	0.815005301448052	4.40977322515213	3.91512716844085	0.000103099427733824	0.000415514576241737	0.343315260749507
GUCY1B3	0.814810143414075	8.71433853955375	12.5688809511087	1.28658349538413e-31	2.46855693086319e-29	61.013641146706
NEK5	0.813454885477572	4.21673772819473	5.86642570572602	8.18173416032434e-09	8.14207476061361e-08	9.39220743651001
C2orf70	0.81243340991367	1.7545247464503	8.92724845663348	8.68491438875587e-18	3.66121750310386e-16	29.6032179964924
SLC9A3	0.812261688944572	3.38340365111562	4.5585441719044	6.50684485554092e-06	3.47245970585535e-05	2.9625926313952
PAX5	0.81223563944583	2.66155780933063	6.10293392264892	2.11198506495157e-09	2.33113190233633e-08	10.7061250877123
TPH1	0.81123684732665	2.43382819472616	6.0860794855912	2.32932722068211e-09	2.5559106275042e-08	10.6110103724627
GGTLC1	0.810986575814527	4.44128093306288	6.69245112174848	5.99083515500486e-11	8.64921559298521e-10	14.1729761219978
RAP1GAP2	0.809432920843754	9.84319452332658	11.0438457642799	1.74658423796152e-25	1.76637312341625e-23	47.0664531708119
EPPK1	0.806639153439129	7.97433894523326	6.16704798813393	1.45210835694607e-09	1.6416180929572e-08	11.0700006469869
C12orf68	0.806101331453622	4.57122190669371	8.82204739091577	1.96160857240211e-17	7.86559062332332e-16	28.8021234068284
GUCY1B2	0.80605597848788	1.14535780933063	5.78421114949801	1.29670621149311e-08	1.23475781641714e-07	8.94601827823841
UGDH	0.805315329991624	11.3001288032454	11.3178190735595	1.4893722562218e-26	1.70820181118623e-24	49.4965442540922
OCLN	0.804036330409346	8.26648255578093	8.34473401658189	7.25275275426573e-16	2.27326739000115e-14	25.2552037383291
HIP1	0.803700482108033	8.99974097363083	8.21918225738336	1.8299912128385e-15	5.41350426506836e-14	24.3467062073687
CDO1	0.80343762531327	6.84449776876268	4.57097294953455	6.14738124754478e-06	3.30122252189627e-05	3.01680683424565
CEACAM5	0.803182153299909	4.33241561866126	3.62854516464308	0.000314811851655399	0.00112538521930791	-0.703132325787574
RALGAPA2	0.802207193330533	9.7984369168357	5.83664947201831	9.67267304975759e-09	9.49503277858637e-08	9.22997514738874
IMPG1	0.801750424672792	2.05264503042596	8.26598987492507	1.29752692616808e-15	3.90589850355289e-14	24.6841936542514
KCNS1	0.799306692077407	3.44463022312373	4.72917584583221	2.94861535284607e-06	1.70713686390101e-05	3.71869377935186
SCG2	0.798995735867438	6.08852778904665	4.846787271737	1.6847002494647e-06	1.03367890381083e-05	4.25460356695887
SPIN4	0.798832525758831	7.91829350912779	10.9619599268691	3.6205509327889e-25	3.48966716667399e-23	46.3470514647114
KCNK3	0.798519299986062	8.30316125760649	5.32231396083153	1.55962430975362e-07	1.19697521791558e-06	6.54230303197019
LRP1	0.795553667153973	12.1099947261663	10.5031599521985	2.02456488872764e-23	1.68960638884465e-21	42.3772763269405
MYCL1	0.795348080270104	8.13918498985801	9.00269062339185	4.8218435860968e-18	2.12073373130088e-16	30.1819056573277
FAM198B	0.79438426622111	10.8813671399594	10.3936051189391	5.21017319413993e-23	4.09827033240202e-21	41.4450906345438
FBXL2	0.791558667502084	5.81159574036511	7.37661032578569	6.94702537337843e-13	1.39688962698785e-11	18.5264096146259
C1orf93	0.790476630813119	9.75826348884382	12.9510829809336	3.22379133169934e-33	7.43645348761658e-31	64.6575293620485
HUNK	0.789148212545232	5.54188316430021	6.85081091918533	2.20077480623665e-11	3.41253072296363e-10	15.1497513405432
